BARCODE,BARCODE ADDED,BARCODE PRINTED,ITEM NAME,CATEGORY NAME,SKU,HSN,UNIT NAME,ALERT QTY,BRAND NAME,LOT NUMBER,PRICE BEFORE TAX,PRICE AFTER TAX,TAX NAME,TAX VALUE,TAX TYPE,SALES PRICE,OPENING STOCK,CUSTOM BARCODE,SELLER POINTS,ITEM DESCIPTION,DISCOUNT TYPE,DISCOUNT,MRP,PIECE COUNT
,,,VEN BUTTER CHICKEN DHABA STYLE 250 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,149.62,149.74,12,17.9544,,198,0,,,,,,220.00,12
,,,VEN CHICKEN ACHARI TIKKA 300 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,187.02,187.14,12,22.4424,,248,0,,,,,,275.00,12
,,,VEN CHICKEN AND CHEESE NUGGETS 500 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,241.43,241.55,12,28.9716,,320,0,,,,,,355.00,12
,,,VEN CHICKEN AND CHEESE NUGGETS 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,241.43,241.55,12,28.9716,,320,0,,,,,,355.00,12
,,,VEN CHICKEN BREAKFAST SAUSAGES 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,180.22,180.34,12,21.6264,,239,0,,,,,,265.00,12
,,,VEN CHICKEN BURGER PATTY 1.5 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,475,475.12,12,57,,437,0,,,,,,486.00,12
,,,VEN CHICKEN BURGER PATTY 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,207.43,207.55,12,24.8916,,275,0,,,,,,305.00,12
,,,VEN CHICKEN CHEESE AND ONION SAUSAGES 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,258.43,258.55,12,31.0116,,252,0,,,,,,280.00,12
,,,VEN CHICKEN COCKTAIL SAUSAGES 500 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,261.83,261.95,12,31.4196,,350,0,,,,,,385.00,12
,,,VEN CHICKEN CUTLETS 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,227.83,227.95,12,27.3396,,302,0,,,,,,335.00,12
,,,VEN CHICKEN FINGERS 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,227.83,227.95,12,27.3396,,302,0,,,,,,335.00,12
,,,VEN CHICKEN FRANKS 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,255.03,255.15,12,30.6036,,338,0,,,,,,375.00,12
,,,VEN CHICKEN HAM 200 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,122.42,122.54,12,14.6904,,162,0,,,,,,180.00,12
,,,VEN CHICKEN HARIYALI KABAB 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,255.03,255.15,12,30.6036,,338,0,,,,,,375.00,12
,,,VEN CHICKEN HARIYALI TIKKA 300 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,190.43,190.55,12,22.8516,,252,0,,,,,,280.01,12
,,,VEN CHICKEN HOTDOG SAUSAGES 400 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,163.22,163.34,12,19.5864,,216,0,,,,,,240.00,12
,,,VEN CHICKEN KHEEMA 250 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,136.02,136.14,12,16.3224,,180,0,,,,,,200.00,12
,,,VEN CHICKEN MEAT BALLS 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,227.83,227.95,12,27.3396,,300,0,,,,,,335.00,12
,,,VEN CHICKEN NUGGET 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,234.63,234.75,12,28.1556,,311,0,,,,,,345.00,12
,,,VEN CHICKEN NUGGETS 1.5 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,495,495.12,12,59.4,,650,0,,,,,,700.00,12
,,,VEN CHICKEN NUGGETS 1.5 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,495,495.12,12,59.4,,689,0,,,,,,765.00,12
,,,VEN CHICKEN PLAIN KHEEMA 250 GM,FROZEN FOOD(NON VEG),,02071400,PAC,20,VENKY'S,,126.95,127.07,12,15.234,,160,0,,,,,,175.00,12
,,,VEN CHICKEN POPS 1.5 KG,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,495,495.12,12,59.4,,459.01,0,,,,,,510.00,12
,,,VEN CHICKEN POPS 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,217.63,217.75,12,26.1156,,288,0,,,,,,320.00,12
,,,VEN CHICKEN SALAMI ROLL 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,112.21,112.33,12,13.4652,,150,0,,,,,,165.00,12
,,,VEN CHICKEN SAMOSAS 200 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,122.42,122.54,12,14.6904,,162,0,,,,,,180.00,12
,,,VEN CHICKEN SAUSAGES 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,255.03,255.15,12,30.6036,,340,0,,,,,,375.00,12
,,,VEN CHICKEN SEEKH KABAB 500 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,241.43,241.55,12,28.9716,,320,0,,,,,,355.00,12
,,,VEN CHICKEN TANDOORI TIKKA 300 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,190.43,190.55,12,22.8516,,252,0,,,,,,280.00,12
,,,VEN CHICKEN VALUE SAUSAGES 1.5 KG,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,390,390.12,12,46.8,,365,0,,,,,,406.00,12
,,,VEN CHICKEN VIENNA SAUSAGES 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,234.63,234.75,12,28.1556,,311,0,,,,,,345.00,12
,,,VEN COCKTAIL SAUSAGES 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,261.83,261.95,12,31.4196,,347,0,,,,,,385.00,12
,,,VEN CRISPY CHICKEN BURGER PATTY 900 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,261.83,261.95,12,31.4196,,347,0,,,,,,385.00,12
,,,VEN CRISPY CHICKEN TENDERS 10 PCS,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,268.64,268.76,12,32.2368,,356,0,,,,,,395.00,12
,,,VEN GARLIC PEPPER GRILLED CHICKEN,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,374.05,374.17,12,44.886,,490,0,,,,,,550.00,12
,,,VEN MOM'S CHICKEN BIRYANI 350 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,149.62,149.74,12,17.9544,,198,0,,,,,,220.00,12
,,,VEN MUGHLAI CHICKEN BIRYANI 350 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,136.02,136.14,12,16.3224,,180,0,,,,,,200.00,12
,,,VEN MURG MALAI TIKKA 300 GM,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,204.03,204.15,12,24.4836,,270,0,,,,,,300.00,12
,,,VEN MURG MASALA 200 G,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,112.21,112.33,12,13.4652,,149,0,,,,,,165.00,12
,,,VEN SLICED MEXICAN CHICKEN SALAMI 200 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,VENKY'S,,98.61,98.73,12,11.8332,,131,0,,,,,,145.00,12
,,,VEN SPICY AND CRISPY CHICKEN WINGS 10 N,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,197.23,197.35,12,23.6676,,261,0,,,,,,290.00,12
,,,VEN SPICY AND CRISPY CHICKEN WINGS 10 PCS,FROZEN FOOD(NON VEG),,16023200,PAC,20,VENKY'S,,197.23,197.35,12,23.6676,,260,0,,,,,,290.00,12
,,,YUM CHEESE CORN NUGGET 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,YUMMIEZ,,174.11,174.23,12,20.8932,,220,0,,,,,,250.00,12
,,,YUM CHEESE CORN NUGGET 400 GM,FROZEN FOOD(VEG),,,PAC,20,YUMMIEZ,,0.01,0.13,12,0.0012,,250,0,,,,,,250.00,12
,,,YUM CHICKEN & CHEESE NUGGET 325 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,191.52,191.64,12,22.9824,,240,0,,,,,,275.00,12
,,,YUM CHICKEN AFGHANI SEEKH KEBAB 360 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,191.52,191.64,12,22.9824,,240,0,,,,,,275.00,12
,,,YUM CHICKEN BREAKFAST SALAMI 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,132.32,132.44,12,15.8784,,170,0,,,,,,190.00,12
,,,YUM CHICKEN BURGER 500 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,222.86,222.98,12,26.7432,,280,0,,,,,,320.00,12
,,,YUM CHICKEN CHEESE & ONION SAUSAGES 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,139.29,139.41,12,16.7148,,175,0,,,,,,200.00,12
,,,YUM CHICKEN CHILLI SAUSAGES 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,132.32,132.44,12,15.8784,,170,0,,,,,,190.00,12
,,,YUM CHICKEN GARLIC FINGER 400 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,191.52,191.64,12,22.9824,,240,0,,,,,,275.00,12
,,,YUM CHICKEN NUGGET 500 GM,FROZEN FOOD(NON VEG),,1601000,PAC,20,YUMMIEZ,,243.75,243.87,12,29.25,,310,0,,,,,,350.00,12
,,,YUM CHICKEN NUGGET 750 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,341.25,341.37,12,40.95,,430,0,,,,,,490.00,12
,,,YUM CHICKEN PARTY PACK 600 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,278.57,278.69,12,33.4284,,350,0,,,,,,400.00,12
,,,YUM CHICKEN PARTY PACK 600 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,0.01,0.13,12,0.0012,,355,0,,,,,,400.00,12
,,,YUM CHICKEN PEPPER SALAMI 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,132.32,132.44,12,15.8784,,170,0,,,,,,190.00,12
,,,YUM CHICKEN PEPPER SAUSAGES 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,132.32,132.44,12,15.8784,,170,0,,,,,,190.00,12
,,,YUM CHICKEN POPCORN 400 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,200.62,200.74,12,24.0744,,240,0,,,,,,275.00,12
,,,YUM CHICKEN PUNJABI TIKKA 360 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,226.34,226.46,12,27.1608,,285,0,,,,,,325.00,12
,,,YUM CRISPY TANDOORI PANEER NUGGET 300 GM,FROZEN FOOD(VEG),,20049000,PAC,20,YUMMIEZ,,156.7,156.82,12,18.804,,200,0,,,,,,225.00,12
,,,YUM CRISPY TANDOORI PANEER NUGGET 300 GM,FROZEN FOOD(VEG),,,PAC,20,YUMMIEZ,,0.01,0.13,12,0.0012,,225,0,,,,,,225.00,12
,,,YUM FRENCH FRIES 1 KG,FROZEN FOOD(VEG),,20041000,PAC,20,YUMMIEZ,,182.37,182.49,12,21.8844,,250,0,,,,,,250.00,12
,,,YUM FRENCH FRIES 1 KG,FROZEN FOOD(VEG),,20041000,PAC,20,YUMMIEZ,,0.01,0.13,12,0.0012,,0.1,0,,,,,,250.00,12
,,,YUM LUCKNOWI SEEKH KEBAB 400 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,219.38,219.5,12,26.3256,,280,0,,,,,,315.00,12
,,,YUM MILLET PATTY 370 GM,FROZEN FOOD(VEG),,,PAC,20,YUMMIEZ,,125.36,125.48,12,15.0432,,180,0,,,,,,180.00,12
,,,YUM MILLET PATTY 370 GM,FROZEN FOOD(VEG),,,PAC,20,YUMMIEZ,,0.01,0.13,12,0.0012,,180,0,,,,,,180.00,12
,,,YUM MIXED VEGETABLE 500 GM,FROZEN FOOD(VEG),,07109000,PAC,20,YUMMIEZ,,85.8,85.8,0,0,,100,0,,,,,,110.00,12
,,,YUM NEW TANDOORI CHICKEN NUGGET 400 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,YUMMIEZ,,201.96,202.08,12,24.2352,,255,0,,,,,,290.00,12
,,,YUM PANEER POPS 360 GM,FROZEN FOOD(VEG),,21069099,PAC,20,YUMMIEZ,,205.45,205.63,18,36.981,,260,0,,,,,,295.00,12
,,,YUM VEG MASALA NUGGET 400 GM,FROZEN FOOD(VEG),,20049000,PAC,20,YUMMIEZ,,139.29,139.41,12,16.7148,,175,0,,,,,,200.00,12
,,,YUM VEG PARTY PACK 600 GM,FROZEN FOOD(VEG),,20049000,PAC,20,YUMMIEZ,,240.27,240.39,12,28.8324,,305,0,,,,,,345.00,12
,,,YUMWAY FRENCH FRIES 2.5 KG,FROZEN FOOD(VEG),,,PAC,20,YUMWAY,,214.29,214.41,12,25.7148,,214.29,0,,,,,,214.29,12
,,,YUMWAY FRENCH FRIES 9 MM,FROZEN FOOD(VEG),,20041000,PAC,20,YUMWAY,,245,245.12,12,29.4,,250,0,,,,,,500.00,12
,,,YUMWAY FRENCH FRIES 9 MM 2..5 KG,FROZEN FOOD(VEG),,20041000,PAC,20,YUMWAY,,218.75,218.87,12,26.25,,250,0,,,,,,500.00,12
,,,YUMWAY FRENCH FRIES SAMPLE,FROZEN FOOD(VEG),,20041000,PAC,20,YUMWAY,,0,0,0,0,,250,0,,,,,,500.00,12
,,,Z CHICKEN BAIDA ROTI 300 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,178.58,178.7,12,21.4296,,230,0,,,,,,250.00,12
,,,Z CHICKEN BREAST BONELESS 450 G,FROZEN FOOD(NON VEG),,02071300,PAC,20,ZORABIAN,,220,220,0,0,,250,0,,,,,,275.00,12
,,,Z CHICKEN CHEESE N ONION SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,128.58,128.7,12,15.4296,,165,0,,,,,,180.00,12
,,,Z CHICKEN COCKTAIL BARBEQUE SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,155,0,,,,,,170.00,12
,,,Z CHICKEN COCKTAIL PEPPER SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,155,0,,,,,,170.00,12
,,,Z CHICKEN DRUMSTICK W/O SKIN 500 G,FROZEN FOOD(NON VEG),,07021300,PAC,20,ZORABIAN,,212,212,0,0,,250,0,,,,,,265.00,12
,,,Z CHICKEN HALF PRE-CUT W/O SKIN 500 G,FROZEN FOOD(NON VEG),,02071300,PAC,20,ZORABIAN,,140,140,0,0,,160,0,,,,,,175.00,12
,,,Z CHICKEN KHEEMA PARATHAS 300 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,142.86,142.98,12,17.1432,,180,0,,,,,,200.00,12
,,,Z CHICKEN LAHORI TIKKA 250 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,107.15,107.27,12,12.858,,130,0,,,,,,150.00,12
,,,Z CHICKEN LAHORI TIKKA 500 G,FROZEN FOOD(NON VEG),,160423900,PAC,20,ZORABIAN,,214.3,214.42,12,25.716,,280,0,,,,,,300.00,12
,,,Z CHICKEN LOLLYPOPS 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,142.86,142.98,12,17.1432,,180,0,,,,,,200.00,12
,,,Z CHICKEN MALAI TIKKA 250 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,107.15,107.27,12,12.858,,130,0,,,,,,150.00,12
,,,Z CHICKEN MALAI TIKKA 500 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,214.3,214.42,12,25.716,,214.3,0,,,,,,300.00,12
,,,Z CHICKEN MINCE 450 G,FROZEN FOOD(NON VEG),,02071300,PAC,20,ZORABIAN,,204,204,0,0,,250,0,,,,,,255.00,12
,,,Z CHICKEN NUGGETS 250 GM,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,132.15,132.27,12,15.858,,170,0,,,,,,185.00,12
,,,Z CHICKEN PAHADI TIKKA 250 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,107.15,107.27,12,12.858,,130,0,,,,,,150.00,12
,,,Z CHICKEN PAHADI TIKKA 500 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,214.3,214.42,12,25.716,,280,0,,,,,,300.00,12
,,,Z CHICKEN RESHMI TIKKA 250 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,107.15,107.27,12,12.858,,130,0,,,,,,150.00,12
,,,Z CHICKEN RESHMI TIKKA 500 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,214.3,214.42,12,25.716,,280,0,,,,,,300.00,12
,,,Z CHICKEN SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,155,0,,,,,,170.00,12
,,,Z CHICKEN SAMOSA 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,142.86,142.98,12,17.1432,,180,0,,,,,,200.00,12
,,,Z CHICKEN SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,150,0,,,,,,170.00,12
,,,Z CHICKEN SEEKH KEBAB 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,135.72,135.84,12,16.2864,,170,0,,,,,,190.00,12
,,,Z CHICKEN SHAMI KEBAB 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,132.15,132.27,12,15.858,,170,0,,,,,,185.00,12
,,,Z CHICKEN SMOKED HAM 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,157.15,157.27,12,18.858,,200,0,,,,,,205.00,12
,,,Z CHICKEN SPICY SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,0,0.12,12,0,,155,0,,,,,,0.00,12
,,,Z CHICKEN SPICY SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,155,0,,,,,,170.00,12
,,,Z CHICKEN SPICY SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,155,0,,,,,,170.00,12
,,,Z CHICKEN TANDOORI TIKKA 250 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,107.15,107.27,12,12.858,,130,0,,,,,,150.00,12
,,,Z CHICKEN TANDOORI TIKKA 250 GM,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,0,0.12,12,0,,135,0,,,,,,150.00,12
,,,Z CHICKEN TANDOORI TIKKA 500 G,FROZEN FOOD(NON VEG),,16023900,PAC,20,ZORABIAN,,214.3,214.42,12,25.716,,280,0,,,,,,300.00,12
,,,Z CHICKEN WHOLE PRE-CUT W/O SKIN 900 G,FROZEN FOOD(NON VEG),,02071300,PAC,20,ZORABIAN,,236,236,0,0,,300,0,,,,,,350.00,12
,,,Z CHICKEN COCKTAIL BARBEQUE SAUSAGES SAMPLE,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,0,0,0,0,,155,0,,,,,,170.00,12
,,,Z CHICKEN FRANK FURTERS 500 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,257.16,257.28,12,30.8592,,340,0,,,,,,360.00,12
,,,Z CHICKEN LOLLYPOPS 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,142.86,142.98,12,17.1432,,180,0,,,,,,200.00,12
,,,Z CHICKEN N CHEESE JALAPENO SAUSAGES 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,150.01,150.13,12,18.0012,,190,0,,,,,,210.00,12
,,,Z CHICKEN N CHEESE SPICY SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,121.43,121.55,12,14.5716,,155,0,,,,,,170.00,12
,,,Z CHICKEN OLIVE SALAMI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,135.72,135.84,12,16.2864,,170,0,,,,,,190.00,12
,,,Z CHICKEN PEPPERONI 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,164.29,164.41,12,19.7148,,210,0,,,,,,230.00,12
,,,Z CHICKEN SAUSAGES 250 G SAMPLE,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,0,0,0,0,,155,0,,,,,,170.00,12
,,,Z CHICKEN SPICY SALAMI SAMPLE 250 G,FROZEN FOOD(NON VEG),,16010000,PAC,20,ZORABIAN,,0,0,0,0,,155,0,,,,,,170.00,12
